Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,MontlyCharges,Churn
50,Female,49,26,1,0,15.7755102,1
64,Male,23,6,0,5,32.30434783,1
62,Female,42,11,0,23,2.976190476,1
54,Male,34,22,10,1,17.70588235,1
52,Male,14,1,2,9,17,1
64,Female,23,19,5,19,32.34782609,1
36,Female,16,28,10,10,56.0625,1
31,Female,22,25,2,10,18,1
44,Female,27,10,1,12,26.55555556,1
30,Male,30,17,5,7,21.06666667,1
63,Female,60,14,3,28,6.016666667,1
53,Female,30,11,1,8,20.76666667,1
54,Female,51,29,2,2,4.725490196,1
18,Female,29,14,1,29,6.379310345,1
33,Male,30,29,1,11,12.06666667,1
58,Male,24,11,7,27,17.875,1
43,Male,2,29,6,15,445.5,1
26,Female,31,30,5,9,25.77419355,1
36,Female,19,9,3,27,10.84210526,1
53,Female,53,15,9,14,4.509433962,1
41,Male,51,16,9,0,19.15686275,1
63,Male,34,25,2,13,20.73529412,1
31,Female,33,10,9,25,9.636363636,1
51,Male,54,18,0,0,7.555555556,1
25,Male,56,13,3,21,14.94642857,1
35,Male,17,14,9,17,49.70588235,1
42,Female,7,30,5,5,60.71428571,1
24,Female,15,23,6,29,17.33333333,1
48,Female,15,4,2,25,30.8,1
24,Female,16,7,8,27,7.1875,1
20,Male,39,12,1,29,23.28205128,1
31,Male,40,23,9,25,6.45,1
22,Female,16,19,4,5,30.6875,1
46,Female,41,25,0,10,22.34146341,1
47,Male,46,11,2,23,10.69565217,1
43,Male,20,2,0,11,30.15,1
24,Male,23,18,1,3,34.56521739,0
58,Female,13,22,9,22,40.84615385,1
34,Male,9,1,6,30,73.55555556,1
35,Female,10,29,9,21,49.7,1
59,Male,29,13,0,3,25.4137931,1
52,Female,56,14,6,21,8.928571429,1
34,Female,4,1,5,10,92.25,1
57,Female,53,28,5,23,7.037735849,1
52,Female,2,16,9,12,326,1
59,Male,32,2,7,11,16.71875,1
36,Female,34,5,1,11,15.17647059,1
43,Male,51,2,10,22,4.784313725,1
30,Male,7,20,3,22,99.42857143,1
45,Male,48,19,9,10,16.6875,1
18,Female,19,14,7,11,45.42105263,1
24,Female,26,12,7,22,29.84615385,1
31,Female,16,15,6,0,6.5625,1
35,Female,39,7,1,15,2.794871795,1
40,Female,9,14,4,12,75.33333333,0
31,Male,41,30,7,10,6.43902439,1
26,Male,24,14,7,3,30.95833333,1
59,Male,8,3,6,23,68.5,1
65,Female,30,10,7,12,24.46666667,1
48,Male,58,15,8,1,15.10344828,1
59,Female,10,9,2,7,85.8,1
33,Male,21,10,3,27,36.61904762,1
47,Female,53,30,0,10,4.018867925,1
56,Male,27,28,1,27,14.07407407,1
47,Male,53,30,4,28,2.905660377,1
36,Female,25,2,4,29,13.72,1
39,Male,2,9,0,13,143.5,1
33,Female,10,8,8,15,27.5,1
60,Female,30,8,6,8,11.13333333,1
33,Female,58,24,8,3,10.01724138,1
48,Female,47,17,9,0,9.14893617,1
38,Female,22,3,10,3,22.54545455,1
29,Male,24,26,4,4,23.04166667,1
40,Male,38,28,0,6,17.84210526,0
19,Female,9,23,2,29,12,1
42,Female,54,3,9,22,6.796296296,1
54,Male,16,14,4,24,8.5,1
22,Male,1,24,1,18,638,1
35,Male,24,19,6,4,7.541666667,1
42,Female,7,25,6,19,49.42857143,1
22,Female,35,6,1,6,21.22857143,1
62,Male,29,27,10,16,32.86206897,1
19,Female,12,17,6,15,57.91666667,1
63,Female,39,3,4,18,17.51282051,1
56,Male,54,11,10,0,7.740740741,1
45,Female,35,27,7,25,14,1
28,Male,20,19,9,4,30.45,1
43,Male,29,13,0,12,26.06896552,0
21,Male,40,13,3,1,16,1
56,Female,58,24,8,16,11.63793103,1
33,Female,7,21,1,14,101.8571429,1
53,Male,52,22,8,12,14.17307692,1
57,Male,21,9,4,6,45.52380952,1
35,Female,47,4,0,14,6.510638298,1
30,Female,29,3,4,3,7.931034483,1
39,Male,12,7,3,21,67,1
27,Female,36,27,4,19,25.27777778,1
52,Female,21,27,7,9,28.28571429,1
52,Male,7,29,9,26,29.85714286,1
22,Female,1,30,6,0,639,1
27,Male,12,8,2,25,11.5,1
53,Female,38,11,1,14,17.94736842,1
24,Male,51,16,8,22,18.54901961,1
62,Male,34,26,8,27,5.147058824,1
31,Female,42,23,4,17,11.54761905,1
52,Male,27,9,5,24,4.296296296,1
55,Male,2,25,6,3,481.5,1
23,Male,52,14,5,25,2.019230769,1
48,Male,7,28,8,1,76.71428571,1
37,Male,34,24,9,8,7.117647059,1
41,Female,30,29,10,3,6.6,1
51,Female,4,4,5,9,126.25,1
29,Female,55,2,8,0,11.50909091,1
35,Male,7,10,7,3,43.85714286,1
29,Male,40,22,4,24,7.075,1
45,Male,30,16,1,14,8.633333333,1
38,Male,40,21,0,11,17.275,0
27,Male,4,12,2,26,144.75,1
44,Female,57,23,1,16,15.43859649,1
53,Female,38,22,2,9,14.81578947,1
26,Male,2,23,4,29,420.5,1
43,Male,54,13,9,24,10.38888889,1
43,Female,12,30,7,11,62.66666667,1
27,Female,28,19,4,9,12.17857143,1
28,Male,52,23,6,10,12.05769231,1
50,Female,17,29,3,24,19.88235294,1
21,Male,52,9,3,19,18.17307692,1
34,Female,4,16,4,17,247,1
54,Female,30,26,10,11,19,1
25,Female,45,10,1,28,9.466666667,1
29,Male,57,23,10,12,2.543859649,1
35,Male,32,23,5,19,4.28125,1
22,Male,34,2,3,3,27.17647059,1
45,Male,50,10,8,29,8.88,1
23,Female,58,14,8,21,12.70689655,1
63,Male,58,13,5,3,5.017241379,1
63,Female,40,5,10,21,3.775,1
35,Male,2,27,8,29,268.5,1
29,Female,14,8,5,18,69.21428571,1
19,Male,41,5,6,9,17.97560976,1
43,Female,35,22,2,7,5.371428571,1
49,Male,15,4,3,7,12.6,1
39,Male,7,20,1,15,124.7142857,1
30,Female,59,29,6,30,16.13559322,1
40,Female,38,1,4,5,17.60526316,1
24,Male,37,10,2,6,10.59459459,1
64,Male,2,3,4,2,418,1
25,Female,18,22,0,22,11.22222222,1
23,Female,34,6,3,23,14.32352941,1
49,Female,30,27,9,18,15.53333333,1
46,Female,7,13,4,15,135,0
56,Female,18,5,1,23,39.11111111,1
38,Male,10,21,6,12,54,1
53,Female,26,23,8,11,18.65384615,1
44,Female,28,15,10,23,17.35714286,1
18,Female,43,3,0,6,4.023255814,1
38,Female,60,5,5,28,7.066666667,1
59,Female,26,1,4,1,38.30769231,1
21,Male,24,16,9,5,7.875,1
61,Female,35,3,8,10,19.25714286,1
56,Female,18,18,1,26,53.16666667,1
41,Male,59,3,8,8,13.88135593,1
37,Male,39,21,5,28,11.97435897,1
48,Female,36,5,4,29,4.166666667,1
54,Male,60,21,1,20,7.583333333,1
29,Female,22,8,8,1,42.04545455,1
31,Female,10,5,10,3,35.5,1
22,Female,12,2,6,13,40.66666667,1
46,Male,54,16,9,15,10.96296296,1
47,Male,60,2,10,10,10.95,1
27,Female,24,4,4,28,14.66666667,1
40,Female,47,4,1,5,12.82978723,0
26,Male,40,4,10,26,23.35,1
19,Female,22,28,7,10,34.18181818,1
63,Female,37,25,0,10,10.78378378,1
62,Female,16,20,4,19,22.75,1
18,Male,12,10,0,7,40.16666667,1
34,Female,28,14,9,28,15.67857143,1
27,Male,36,3,8,6,25.25,1
35,Female,8,30,3,13,72.75,0
64,Female,38,9,3,4,15.47368421,1
41,Female,12,8,8,1,71.91666667,1
27,Male,1,3,4,27,715,1
27,Female,16,19,10,25,28.0625,1
31,Female,19,27,9,11,25.94736842,1
30,Female,19,16,4,21,20.84210526,1
40,Female,60,20,1,4,13.63333333,0
46,Male,1,21,6,12,550,1
20,Female,22,24,2,22,6.181818182,1
41,Male,20,1,4,4,24.75,1
19,Female,32,12,2,23,12.90625,1
49,Male,7,14,7,25,38.28571429,1
45,Female,40,20,1,26,3.7,1
58,Female,57,16,10,28,11.80701754,1
57,Male,47,5,5,5,20.87234043,1
20,Male,21,20,4,12,10.80952381,1
29,Male,46,20,1,20,12.36956522,0
62,Male,26,5,7,6,21.30769231,1
34,Male,12,26,7,19,76.08333333,1
64,Female,2,28,7,28,160.5,1
34,Female,28,26,5,3,26.92857143,1
50,Female,54,27,4,22,13.05555556,1
30,Male,60,17,6,22,4.7,1
45,Male,44,20,5,24,12.47727273,1
19,Female,58,25,5,24,8.827586207,1
59,Male,48,12,5,29,3.791666667,1
18,Female,25,23,3,21,7.72,1
41,Male,7,23,3,26,42.71428571,1
38,Female,14,13,0,22,64.14285714,1
28,Female,50,3,3,25,10.92,1
58,Female,41,19,5,15,9.073170732,1
19,Female,15,22,3,13,21.26666667,1
56,Female,23,26,3,12,19.91304348,1
65,Female,38,27,3,18,26.28947368,1
31,Female,50,30,7,18,2.98,1
61,Male,38,22,7,28,15.68421053,1
62,Female,20,13,7,26,48,1
59,Female,39,13,0,26,13.23076923,1
49,Female,59,11,6,11,3.355932203,1
59,Female,54,3,4,10,2.851851852,1
56,Female,39,21,8,18,23.71794872,1
59,Female,7,7,6,2,36,1
57,Male,25,11,6,29,25.2,1
46,Female,10,5,2,15,53.6,1
56,Male,29,22,1,0,21.89655172,1
34,Female,17,9,2,29,34.35294118,1
57,Male,58,3,0,13,17.13793103,1
36,Male,13,12,3,3,11.38461538,1
60,Male,15,1,10,19,59.2,1
45,Female,53,1,0,11,16.79245283,1
18,Male,38,17,3,28,24.26315789,1
29,Male,14,19,8,12,63,1
24,Male,12,30,9,22,16.08333333,1
38,Female,11,23,9,22,71.63636364,1
51,Male,1,18,2,6,691,1
27,Male,25,24,8,26,39.8,1
44,Male,45,28,0,5,13.13333333,1
40,Female,13,14,10,22,18.23076923,1
52,Male,15,21,7,8,21.6,1
20,Female,40,3,1,29,6.35,1
43,Female,45,12,10,20,8.044444444,1
65,Female,7,19,10,15,88.85714286,1
41,Female,24,28,3,22,24.54166667,1
22,Female,59,30,4,28,2.254237288,1
29,Male,9,24,6,16,39.77777778,1
55,Female,34,22,2,27,5.911764706,1
23,Female,56,23,2,4,14.53571429,1
65,Male,43,6,7,11,3.11627907,1
32,Male,17,25,0,0,25.41176471,1
54,Male,2,25,2,7,58,1
20,Female,28,13,5,9,9.535714286,1
51,Female,21,7,1,4,10.38095238,1
59,Female,43,30,3,15,21.55813953,1
41,Male,18,4,4,26,8.666666667,1
22,Male,18,3,1,16,31.11111111,1
26,Female,40,4,0,5,13.625,1
21,Male,9,7,6,30,81.66666667,1
39,Male,23,19,6,29,17.13043478,1
63,Male,2,3,7,13,204.5,1
61,Male,4,26,3,24,158.5,1
56,Female,12,24,6,23,46.08333333,1
24,Male,48,23,3,8,9.083333333,1
20,Male,6,28,10,2,121.1666667,1
28,Male,54,1,6,10,11.40740741,1
32,Male,29,13,1,6,11.37931034,1
40,Male,57,8,10,20,10.50877193,1
20,Male,52,2,8,28,6.557692308,1
60,Male,6,16,1,30,72.66666667,1
22,Female,8,1,1,9,75.125,1
52,Female,47,4,6,11,15.68085106,1
39,Male,41,3,8,14,12.09756098,1
18,Female,57,25,8,1,9.438596491,1
28,Female,5,30,6,26,168.2,1
55,Male,51,30,9,17,3.62745098,1
20,Male,22,2,6,0,24.09090909,1
33,Female,1,23,9,12,840,1
33,Female,50,9,1,20,6.92,1
21,Male,43,7,1,5,11.8372093,1
50,Female,52,21,3,21,3.076923077,1
29,Female,26,26,7,25,12.38461538,1
40,Male,42,18,10,23,6.30952381,1
60,Male,8,23,1,10,90.5,1
38,Male,43,12,4,20,17.79069767,1
42,Male,16,10,9,28,14.1875,1
33,Female,26,15,1,20,6.5,1
41,Male,34,9,0,2,11.35294118,1
49,Female,48,11,6,5,5.9375,1
53,Male,6,16,7,9,142.1666667,1
46,Female,7,13,7,21,29,1
42,Male,6,2,0,5,158.6666667,0
58,Female,6,23,0,10,70.33333333,1
23,Female,56,2,9,20,6,1
43,Male,29,11,0,1,28.31034483,0
65,Female,26,4,3,23,33,1
59,Female,20,16,10,28,47.45,1
41,Male,59,13,0,23,7.305084746,1
21,Male,20,5,0,2,25.5,1
46,Male,3,15,5,17,79.66666667,1
57,Female,26,27,1,4,21.57692308,1
19,Female,35,27,0,20,10.71428571,1
34,Male,54,13,9,29,14.5,1
19,Male,29,23,2,30,26,1
34,Female,5,1,7,3,167.2,1
32,Male,27,18,4,0,18.07407407,1
63,Male,2,29,7,23,326.5,1
41,Female,57,20,7,28,5.947368421,1
30,Male,40,16,10,5,6.6,1
38,Male,54,22,6,15,8.240740741,1
36,Female,39,14,4,14,12.48717949,1
47,Female,56,12,5,5,10.92857143,1
37,Male,26,13,9,29,12.76923077,1
50,Female,60,28,1,2,15.83333333,1
48,Male,53,25,0,23,9.226415094,1
63,Female,50,28,9,8,6.94,1
52,Male,6,7,2,12,83.5,1
58,Female,1,12,8,30,957,1
30,Male,15,1,10,30,14.73333333,1
27,Female,33,28,7,25,4,1
47,Male,24,9,8,23,8.5,1
24,Female,25,25,1,4,35.2,1
50,Male,20,1,7,14,21.2,1
64,Male,1,25,7,22,666,1
63,Male,41,22,5,18,17.6097561,1
58,Male,9,23,7,15,68.55555556,1
48,Male,60,16,7,3,11.4,1
35,Female,42,8,0,1,21.71428571,1
52,Female,49,11,5,3,15.83673469,1
18,Female,38,8,8,2,10.55263158,1
46,Male,18,29,7,2,52.22222222,1
35,Female,21,17,8,1,46.9047619,1
20,Female,36,13,7,11,27.08333333,1
60,Male,42,30,0,20,10.19047619,1
25,Female,21,13,4,30,41,1
19,Female,14,24,5,21,70.85714286,1
32,Female,55,5,4,12,12.25454545,1
43,Female,23,20,7,27,37.7826087,1
62,Male,57,10,8,28,14.61403509,1
65,Male,14,12,9,30,11.28571429,1
19,Female,53,25,6,25,14.22641509,1
33,Male,46,19,1,24,13.54347826,1
39,Female,35,25,8,20,26.48571429,1
47,Female,38,12,10,8,6.578947368,1
25,Male,47,1,1,6,4.255319149,1
20,Male,29,8,2,8,24.17241379,0
33,Female,41,10,5,15,22,1
52,Female,49,9,4,14,15.30612245,1
57,Female,37,16,5,24,5.756756757,1
56,Female,18,3,3,12,26.05555556,1
22,Male,10,17,5,0,54.4,1
46,Female,38,3,2,7,7.447368421,1
21,Female,58,26,8,25,5.431034483,1
29,Male,42,13,6,4,16.21428571,1
61,Female,40,21,9,23,18.95,1
29,Male,14,30,10,16,60.85714286,1
41,Male,52,13,9,9,16.34615385,1
60,Male,18,17,6,17,17.83333333,1
42,Male,34,19,0,18,28.76470588,0
55,Female,32,18,6,26,15.75,1
38,Female,46,26,3,8,17.2826087,1
59,Female,55,12,7,20,16.45454545,1
41,Female,19,5,6,1,8.789473684,1
54,Female,18,3,0,0,35.16666667,1
62,Female,18,27,1,29,17.22222222,1
36,Male,57,1,2,8,7.649122807,1
63,Male,57,12,7,29,16.43859649,1
21,Male,38,14,0,23,17.42105263,1
48,Female,38,14,1,30,20.68421053,1
32,Female,16,28,0,7,50.875,0
47,Female,59,27,10,28,10.33898305,1
34,Female,5,22,5,26,70.6,1
60,Female,31,5,2,13,29.51612903,1
60,Female,29,2,1,22,9.413793103,1
41,Male,31,15,10,15,11.67741935,1
35,Female,1,4,1,24,521,1
30,Male,42,9,0,25,11.02380952,1
62,Female,50,9,4,0,16.44,1
49,Male,43,17,3,16,7.488372093,1
52,Male,45,20,8,16,6.422222222,1
43,Male,3,22,8,1,209.6666667,1
28,Male,16,25,3,24,37.875,1
32,Male,45,28,3,22,7.088888889,1
32,Female,5,4,3,25,116.4,1
40,Male,51,1,9,21,18.21568627,1
48,Male,37,3,7,29,13.05405405,1
61,Male,13,15,2,5,46.92307692,1
31,Male,24,21,7,15,16.625,1
21,Male,16,3,8,11,39.25,1
54,Female,6,8,0,14,102,1
42,Male,45,19,6,18,17.84444444,1
18,Male,49,26,3,22,12.34693878,1
25,Female,48,5,10,5,6.291666667,1
57,Male,4,18,6,19,99.25,1
59,Female,16,27,6,27,27,1
48,Female,8,26,4,23,30,1
31,Female,23,12,0,19,31.08695652,1
19,Female,44,25,2,28,15.65909091,1
24,Male,34,24,9,18,15.29411765,1
26,Female,38,17,3,30,20.31578947,1
63,Female,46,8,5,28,12.91304348,1
49,Male,56,9,6,21,9.178571429,1
63,Male,28,2,6,9,8.107142857,1
25,Male,45,11,3,5,13.22222222,1
30,Female,17,18,9,0,55.23529412,1
62,Male,32,28,8,29,23.25,1
36,Male,30,5,7,18,5.333333333,1
31,Male,23,16,9,11,27.34782609,1
62,Male,2,1,2,13,249,1
19,Male,44,4,2,15,16.56818182,1
35,Female,52,14,2,14,16.05769231,1
22,Male,14,22,3,0,36.28571429,1
43,Male,29,21,6,24,9.034482759,1
49,Female,47,12,1,14,2.425531915,1
32,Female,51,28,3,24,2.568627451,1
19,Male,37,21,8,22,25.67567568,1
53,Female,49,12,8,7,7.06122449,1
65,Female,5,25,8,14,33.6,1
51,Female,2,3,2,21,287.5,1
44,Male,52,21,9,20,2.076923077,1
42,Female,27,15,0,17,26.55555556,0
28,Female,46,15,3,2,9.913043478,1
45,Female,46,26,2,23,5.869565217,1
46,Female,2,5,6,26,262.5,1
62,Female,14,19,2,8,23.42857143,1
59,Male,13,27,4,2,64.84615385,1
57,Female,29,21,10,3,12.06896552,1
59,Female,44,26,1,2,15.31818182,1
19,Male,20,24,5,8,20.45,1
26,Male,57,15,9,14,13.24561404,1
51,Female,18,22,7,22,25.5,1
20,Female,14,16,8,15,10.57142857,1
32,Female,2,13,1,13,411.5,1
54,Female,53,17,4,25,14.16981132,1
50,Male,51,30,1,26,12.37254902,1
21,Male,40,13,5,0,24.375,1
61,Female,26,11,1,12,22.57692308,1
57,Male,15,27,2,9,54.4,1
20,Female,40,26,2,26,6.35,1
42,Female,2,15,5,5,315,1
56,Female,54,22,3,2,7.388888889,1
54,Female,9,24,8,28,89.44444444,1
38,Male,9,3,1,10,46.88888889,1
48,Female,36,5,9,1,8.138888889,1
50,Male,8,7,6,17,109.875,1
43,Female,53,9,8,20,6.905660377,1
18,Male,54,8,2,8,5.333333333,1
35,Female,55,26,6,12,15.03636364,1
60,Female,10,13,8,30,32.1,1
50,Male,24,28,5,20,40.875,0
42,Female,53,25,5,25,10.62264151,1
40,Female,1,8,2,4,789,1
54,Male,41,9,1,6,5.829268293,1
21,Female,24,27,8,8,23.625,1
64,Female,9,17,10,15,93.44444444,1
36,Male,33,29,10,28,26.24242424,1
48,Male,49,8,10,12,12.87755102,1
35,Female,44,7,1,18,3.931818182,1
30,Female,55,11,4,7,14.18181818,1
45,Female,4,6,7,20,36,1
53,Female,20,8,3,25,26.3,1
43,Female,19,21,1,18,44,1
65,Male,31,20,8,21,14.90322581,1
28,Female,46,7,9,28,14.5,1
19,Female,39,3,3,29,4.512820513,1
34,Female,18,12,2,27,11.38888889,1
25,Male,20,18,10,29,43.45,1
53,Female,2,15,4,22,436.5,1
23,Female,57,29,8,26,6.947368421,1
45,Male,1,23,2,18,438,1
18,Female,30,16,5,22,21.83333333,1
42,Male,46,23,4,20,15.36956522,1
65,Male,22,1,0,12,11.18181818,1
25,Male,17,12,0,10,25.11764706,1
44,Male,43,30,8,14,8.860465116,1
29,Female,60,27,4,22,9.566666667,1
51,Female,26,29,1,11,33.46153846,1
36,Female,10,21,7,4,66.5,1
45,Male,52,17,7,28,17.78846154,1
36,Male,55,27,3,30,7.163636364,1
21,Female,51,28,0,28,12.60784314,1
41,Female,48,6,2,7,2.75,1
57,Male,39,8,1,16,3.230769231,1
58,Male,57,14,10,25,16.57894737,1
22,Female,22,8,9,20,19.27272727,1
63,Female,10,19,8,25,82.9,1
19,Male,3,29,2,17,233,1
29,Male,27,11,4,6,22.37037037,1
20,Male,53,27,6,16,14.32075472,1
49,Male,25,5,8,4,11.72,1
56,Male,16,29,7,0,46.1875,1
48,Female,5,9,10,8,75.6,1
40,Male,13,6,4,21,28,1
25,Male,5,12,5,0,65.4,1
33,Female,57,24,1,12,14.57894737,0
35,Male,13,4,5,9,20.76923077,1
24,Female,46,19,1,22,14.41304348,1
27,Female,13,2,4,20,21.53846154,1
61,Male,45,12,1,7,5.088888889,1
59,Female,59,17,0,5,9.796610169,1
43,Male,37,27,3,21,15.78378378,1
62,Male,46,18,0,25,16.2826087,1
59,Male,39,4,3,22,14.84615385,1
39,Male,34,6,9,16,22.64705882,1
23,Male,3,3,7,26,322,1
38,Female,53,29,10,29,7.20754717,1
56,Male,8,28,7,3,99.25,1
20,Male,27,13,2,0,25.77777778,0
25,Female,43,6,10,26,11,1
49,Female,55,25,2,17,16.32727273,1
20,Male,24,27,2,12,15.54166667,1
60,Male,58,28,8,27,3.275862069,1
19,Male,42,1,7,15,14.35714286,1
57,Female,38,14,8,22,19.23684211,1
18,Male,34,17,2,7,27.5,1
45,Male,57,26,7,8,15.50877193,1
19,Male,4,19,0,22,164.5,1
25,Female,40,10,7,14,20.4,1
49,Male,45,22,8,8,7.622222222,1
38,Female,36,10,4,9,20.11111111,1
23,Male,5,21,4,11,132.4,1
43,Female,41,4,4,19,3.926829268,1
44,Female,22,24,6,30,39.54545455,1
26,Female,13,14,9,1,9.153846154,1
35,Male,3,23,10,21,184.6666667,1
58,Female,60,17,9,22,5.466666667,1
55,Female,54,10,10,9,15.27777778,1
48,Female,55,29,2,14,10.96363636,1
29,Male,55,4,1,18,17.12727273,1
57,Female,57,12,5,28,6.385964912,1
58,Female,56,23,1,2,15.05357143,1
25,Female,45,21,9,23,11.62222222,1
47,Female,31,19,10,14,8.161290323,1
26,Female,1,25,7,24,358,1
45,Female,17,28,0,4,13.76470588,1
24,Male,49,7,5,28,5.857142857,1
20,Male,17,1,10,17,24.05882353,1
45,Male,52,9,9,18,7.788461538,1
19,Female,52,14,9,4,17.28846154,1
41,Male,2,2,0,3,308,1
38,Female,49,13,8,25,9.367346939,1
51,Male,21,25,9,16,12.52380952,1
60,Male,30,15,2,14,5.2,1
51,Female,12,22,4,12,54.91666667,1
56,Female,58,19,10,17,9.431034483,1
55,Female,17,24,7,1,46.11764706,1
41,Male,42,16,5,19,6.19047619,1
39,Female,60,24,1,1,11.13333333,1
38,Female,18,4,8,10,52.16666667,1
33,Female,51,29,2,10,14.78431373,1
42,Female,52,22,5,0,7.153846154,1
24,Male,55,28,7,15,9.145454545,1
18,Female,21,22,2,21,38.52380952,1
62,Male,5,11,4,29,52,1
39,Female,42,10,1,29,8.19047619,1
42,Female,22,22,2,8,38.90909091,1
36,Female,5,8,5,4,66,1
30,Female,12,16,3,2,75.75,0
19,Male,19,19,2,16,39.42105263,1
61,Female,36,10,10,9,15.05555556,1
29,Male,16,16,6,2,55.0625,1
61,Male,17,9,4,18,45.41176471,1
40,Male,29,20,8,7,8.586206897,1
50,Female,17,29,3,21,51.94117647,1
64,Female,54,12,1,19,3.759259259,1
22,Female,50,10,1,29,3.74,1
28,Male,40,15,2,18,7.05,1
46,Female,39,15,8,15,4.512820513,1
21,Female,51,16,0,20,18,1
26,Male,54,14,3,5,15.57407407,1
50,Male,22,20,8,28,27.63636364,1
54,Male,49,23,10,7,7.816326531,1
29,Female,11,20,9,28,74.63636364,1
53,Female,58,25,2,19,13.82758621,1
27,Female,40,5,8,3,13.275,1
60,Male,17,5,0,25,41.17647059,1
41,Female,57,20,7,24,8.543859649,1
65,Male,40,7,1,12,14.7,1
52,Female,36,3,10,7,16.33333333,1
46,Male,18,3,6,6,36.33333333,1
27,Female,22,25,6,29,8.136363636,1
65,Male,56,4,8,27,3.928571429,1
47,Female,50,11,7,9,10.48,1
65,Female,35,9,6,1,21.54285714,1
20,Male,48,30,6,24,14.125,1
61,Male,28,16,1,18,28.25,1
63,Male,19,22,4,15,27.05263158,1
31,Male,14,14,8,8,28.85714286,1
34,Male,40,4,9,15,9.75,1
39,Male,32,5,4,17,5.03125,1
58,Male,21,21,2,3,19.9047619,1
47,Male,26,12,0,14,38.03846154,0
64,Male,14,13,9,7,61.85714286,1
49,Male,30,15,10,26,31.5,1
53,Male,3,21,7,29,290.6666667,1
42,Male,28,24,9,10,32.35714286,1
60,Female,35,10,8,18,16,1
31,Female,9,21,4,20,94,1
27,Female,60,9,1,11,6.966666667,1
51,Female,15,15,7,1,45.4,1
38,Female,49,13,0,27,8.387755102,1
65,Male,33,5,5,30,3.575757576,1
25,Female,58,25,7,16,4.896551724,1
61,Female,48,24,6,16,12.08333333,1
63,Female,2,1,8,7,119.5,1
48,Female,23,14,10,7,26.91304348,1
28,Female,5,5,4,22,92.2,1
25,Male,31,29,0,23,23.03225806,1
22,Male,21,12,3,22,17.9047619,1
54,Female,24,15,6,22,22.875,1
41,Female,2,23,5,22,305,1
33,Male,23,26,8,4,17.2173913,1
56,Male,49,26,6,17,9.469387755,1
18,Female,14,4,6,28,18.07142857,1
60,Female,48,15,9,3,10.41666667,1
26,Male,55,22,5,14,18.14545455,1
58,Male,13,10,2,12,45.15384615,1
47,Male,41,5,7,5,9.585365854,1
18,Male,43,22,1,25,11.95348837,1
18,Male,36,3,1,3,12.08333333,1
40,Male,58,6,10,19,13.03448276,1
30,Male,48,8,4,12,20.625,1
39,Male,20,21,2,28,45.8,1
36,Female,41,15,8,7,8.682926829,1
65,Male,52,6,4,17,18.71153846,1
50,Male,25,29,0,18,38.96,0
48,Female,23,4,3,6,27.86956522,1
60,Female,23,7,7,26,16.56521739,1
19,Male,10,19,10,2,51.8,1
63,Male,17,12,4,21,16.76470588,1
42,Female,2,26,4,28,312,1
53,Male,47,19,1,18,9.531914894,1
48,Male,35,8,2,3,25.25714286,1
26,Male,22,26,8,0,25.45454545,1
44,Male,50,8,5,26,5.92,1
53,Female,43,23,2,1,21.95348837,1
50,Male,34,21,2,17,24.91176471,1
57,Male,24,5,3,9,26.91666667,1
60,Male,8,21,0,17,115.375,1
49,Female,57,26,7,13,10.57894737,1
23,Female,5,10,9,30,27.8,1
22,Male,32,27,8,11,8.9375,1
22,Male,20,11,3,20,27.45,1
52,Male,50,23,6,20,3.2,1
45,Female,53,1,6,11,17.30188679,1
42,Male,18,24,2,23,54.27777778,1
21,Male,25,16,5,21,35.72,1
48,Female,19,22,1,3,20,1
49,Male,40,26,9,10,3.475,1
40,Female,57,2,0,27,2.929824561,1
42,Male,33,22,2,29,3.484848485,1
21,Male,13,16,9,26,27.84615385,1
43,Male,44,26,10,28,6.136363636,1
52,Male,52,8,4,0,10.09615385,1
47,Male,57,28,5,23,5.701754386,1
28,Male,21,2,4,9,9.857142857,1
40,Female,48,10,9,6,16.29166667,1
55,Female,16,18,1,18,36.75,1
40,Female,58,11,5,12,13.17241379,1
36,Female,20,26,5,30,24.7,1
26,Female,12,14,8,28,50,1
34,Female,36,8,7,29,10.22222222,1
35,Female,48,7,3,19,13.72916667,1
28,Male,17,28,6,19,28.94117647,1
61,Male,13,21,7,1,26.76923077,1
56,Female,25,20,2,3,15,1
46,Female,46,21,3,13,14.30434783,1
52,Female,24,7,7,5,35.41666667,1
47,Male,58,22,2,13,6.431034483,1
38,Male,39,8,6,21,23.15384615,1
29,Male,12,12,5,7,29.41666667,1
64,Male,19,30,5,15,21.26315789,1
23,Female,8,14,9,6,32,1
62,Female,1,25,10,22,317,1
34,Male,11,13,10,7,25.54545455,1
21,Male,14,18,6,7,36.71428571,1
46,Male,13,22,6,30,36.38461538,1
25,Female,28,14,6,22,28.25,1
27,Female,14,2,4,10,18.35714286,1
21,Female,15,11,5,12,40.46666667,1
31,Male,5,7,3,30,69.2,1
58,Male,27,28,4,16,32.81481481,1
27,Female,41,1,9,18,12.14634146,1
29,Female,28,10,4,9,20.07142857,1
48,Female,31,24,10,0,19.87096774,1
57,Male,46,14,1,9,10.08695652,1
39,Female,33,15,4,15,11.39393939,1
64,Male,9,21,5,19,31.66666667,1
29,Male,38,7,0,29,5.473684211,1
55,Female,60,21,10,7,3.65,1
51,Female,49,21,6,3,2.551020408,1
